순번,핸들,계정유형,팔로워수치,우선순위,상태,시도횟수,처리일시,보류사유
240,yusung_pharmacy,국내 메디컬 인접 계정,614,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
241,nutrii_official,국내 메디컬 인접 계정,611,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
242,pharmplay_official,국내 메디컬 인접 계정,597,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
243,seoulacehospital,국내 메디컬 인접 계정,563,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
244,mango._.baby,국내 메디컬 인접 계정,561,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
245,ayak_official,국내 메디컬 인접 계정,546,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
246,nutripharma_2019,국내 메디컬 인접 계정,542,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
247,veteranhospital,국내 메디컬 인접 계정,524,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
248,doremi.pharmacy.official,국내 메디컬 인접 계정,523,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
249,medikingdom_pharmacy,국내 메디컬 인접 계정,506,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
250,lemonpharmacy38,국내 메디컬 인접 계정,500,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
251,sam_hospital,국내 메디컬 인접 계정,452,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
252,dana_pharmacy_,국내 메디컬 인접 계정,447,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
253,cnchospital,국내 메디컬 인접 계정,444,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
254,friendly_pharmabros_official,국내 메디컬 인접 계정,432,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
255,amc_seoul_health,국내 메디컬 인접 계정,399,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
256,hanwhapharm_official,국내 메디컬 인접 계정,397,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
257,blessing.pharmacy,국내 메디컬 인접 계정,369,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
258,urimedi1,국내 메디컬 인접 계정,340,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
259,inbodypharm,국내 메디컬 인접 계정,298,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
260,donga_onnuri,국내 메디컬 인접 계정,291,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
261,innerdew.official,국내 메디컬 인접 계정,280,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
262,ysbonlove,국내 메디컬 인접 계정,273,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
263,official_naproud,국내 메디컬 인접 계정,258,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
264,papas.promise,국내 메디컬 인접 계정,240,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
265,mokdong_samsung_top_im,국내 메디컬 인접 계정,219,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
266,pharmacyinpalm_official,국내 메디컬 인접 계정,188,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
267,mbb.official__,국내 메디컬 인접 계정,145,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
268,sspharm_apgujeong,국내 메디컬 인접 계정,142,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
269,jsr032_,국내 메디컬 인접 계정,141,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
270,swmedical_official,국내 메디컬 인접 계정,135,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
271,urispine,국내 메디컬 인접 계정,132,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
272,leehwanho_ent,국내 메디컬 인접 계정,116,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
273,wiltse_suwon,국내 메디컬 인접 계정,83,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
274,wellness_gn,국내 메디컬 인접 계정,68,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
275,seokyoung.park1223,국내 메디컬 인접 계정,60,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
276,bpa_antidrug,국내 메디컬 인접 계정,55,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
277,36.5_pharm,국내 메디컬 인접 계정,48,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
278,bestson_suwon,국내 메디컬 인접 계정,43,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
279,peurajo,국내 메디컬 인접 계정,27,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
280,k_phf.official,국내 메디컬 인접 계정,9,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
281,korea2nt_official,국내 메디컬 인접 계정,8,3,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
282,philsmypharmacist,해외 약사 인플루언서,1597000,4,보류,1,2026-08-06T03:18:50.702Z,릴스 없음
283,wellness.pharm,해외 약사 인플루언서,346000,4,보류,1,2026-08-06T03:20:19.973Z,릴스 없음
284,beautybynori_,해외 약사 인플루언서,196000,4,완료,1,2026-08-06T03:20:43.706Z,
285,eva.pharma,해외 메디컬 인접 계정,116000,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
286,pharmfluency,해외 메디컬 인접 계정,41000,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
287,dralishareed,해외 약사 인플루언서,27000,4,완료,1,2026-08-06T03:22:06.748Z,
288,ipsforg,해외 메디컬 인접 계정,26000,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
289,thefulfilledpharmacist,해외 약사 인플루언서,25000,4,보류,1,2026-08-06T03:22:19.027Z,릴스 없음
290,ashpofficial,해외 메디컬 인접 계정,16000,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
291,healthwellnesspharmacist1,해외 약사 인플루언서,15000,4,보류,1,2026-08-06T03:23:15.581Z,릴스 없음
292,melsmedicines,해외 약사 인플루언서,14000,4,보류,1,2026-08-06T03:24:15.536Z,릴스 없음
293,nathan.wu,해외 약사 인플루언서,13000,4,보류,1,2026-08-06T03:25:27.955Z,릴스 없음
294,thedoseclub,해외 약사 인플루언서,13000,4,보류,1,2026-08-06T03:26:40.188Z,릴스 없음
295,unitysg,해외 약사 인플루언서,8884,4,보류,1,2026-08-06T03:27:05.680Z,릴스 없음
296,lawpharm,해외 약사 인플루언서,7428,4,보류,1,2026-08-06T03:27:17.919Z,릴스 없음
297,efficahealth,해외 메디컬 인접 계정,7374,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
298,monashpharm,해외 메디컬 인접 계정,5857,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
299,yaksawiki,해외 약사 인플루언서,5515,4,완료,1,2026-08-06T03:28:00.739Z,
300,tamuhealth,해외 메디컬 인접 계정,5502,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
301,accp,해외 메디컬 인접 계정,5394,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
302,uncpharmacy,해외 메디컬 인접 계정,5391,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
303,um_radyfhs,해외 메디컬 인접 계정,5146,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
304,fmhs_uoa,해외 메디컬 인접 계정,3781,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
305,uwmadisonpharmacy,해외 메디컬 인접 계정,3529,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
306,cph_qu,해외 메디컬 인접 계정,3257,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
307,duquesnepharm,해외 메디컬 인접 계정,3151,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
308,wellness.pharmacy.rx,해외 약사 인플루언서,3065,4,보류,1,2026-08-06T03:28:03.092Z,릴스 없음
309,stg_wellness,해외 약사 인플루언서,2886,4,완료,1,2026-08-06T03:29:26.328Z,
310,leidenmedicine,해외 메디컬 인접 계정,2364,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
311,healthcaredistrict,해외 메디컬 인접 계정,2000,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
312,larkinuniversity,해외 메디컬 인접 계정,1886,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
313,unm_pharmacy,해외 메디컬 인접 계정,1753,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
314,dakota_rx,해외 메디컬 인접 계정,1664,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
315,pharmacyatqub,해외 메디컬 인접 계정,1662,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
316,masaryk_pharmacy,해외 메디컬 인접 계정,1613,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
317,rfupharmacy,해외 메디컬 인접 계정,1593,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
318,uclsopsu,해외 메디컬 인접 계정,1455,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
319,uod_college_of_pharmacy,해외 메디컬 인접 계정,1393,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
320,ucsfpharmacy,해외 메디컬 인접 계정,1163,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
321,college.of.pharmacy.aau,해외 메디컬 인접 계정,1054,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
322,ucpharmacy,해외 메디컬 인접 계정,919,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
323,taylorssop,해외 메디컬 인접 계정,825,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
324,innovationcompounding,해외 메디컬 인접 계정,804,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
325,_college_of_pharmacy_,해외 메디컬 인접 계정,711,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
326,gawande_college_of_pharmacy,해외 메디컬 인접 계정,689,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
327,mbku_pharmadmissions,해외 메디컬 인접 계정,678,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
328,unc_snpha,해외 메디컬 인접 계정,609,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
329,mirandalouisechan,해외 약사 인플루언서,454,4,보류,1,2026-08-06T03:29:28.653Z,릴스 없음
330,ceimpactrx,해외 메디컬 인접 계정,407,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
331,uwcschoolofpharmacy,해외 메디컬 인접 계정,366,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
332,tucapharmacy,해외 메디컬 인접 계정,344,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
333,monadnockcommunityhospital,해외 메디컬 인접 계정,317,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
334,broadwater.pharmacy,해외 메디컬 인접 계정,281,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
335,mgm_pharmacy,해외 메디컬 인접 계정,166,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
336,wellness_pharmacist_,해외 약사 인플루언서,157,4,완료,1,2026-08-06T03:30:39.572Z,
337,livunipharmacy,해외 메디컬 인접 계정,140,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
338,lbscp0239,해외 메디컬 인접 계정,129,4,보류,0,2026-08-06T03:17:14.730Z,사용자 범위 제외: 병원·기관·메디컬 인접 계정
339,pharmacist.jen,해외 약사 인플루언서,78,4,보류,1,2026-08-06T03:30:41.907Z,릴스 없음
340,doseoframan,해외 약사 인플루언서,57,4,완료,1,2026-08-06T03:31:11.523Z,
341,thefitpharmacist,해외 약사 인플루언서,15,4,보류,1,2026-08-06T03:31:23.893Z,릴스 없음
