"순번","핸들","계정유형","팔로워수치","우선순위","상태","시도횟수","처리일시","보류사유"
"191","himchanhospital","국내 메디컬 인접 계정","2166","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"192","spa_official2","국내 메디컬 인접 계정","2156","3","보류","55","2026-08-10T17:20:45+09:00","보류: 17:20 로그인 read-only 재확인에서도 프로필과 직접 /reels/ 모두 페이지 사용 불가 화면; 계정 지표·콘텐츠·릴스·recent12·등급·유료도달·포맷 소진도 미확인; 수치와 콘텐츠를 추정하지 않음; raw 관측과 known account ledger에 재확인 기록; 탭 종료·lease 반환"
"193","komef_official","국내 메디컬 인접 계정","2050","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"194","eumc_in","국내 메디컬 인접 계정","1934","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"195","shesmedi_hospital","국내 메디컬 인접 계정","1899","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"196","daewonpharm","국내 메디컬 인접 계정","1854","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"197","cauhospital","국내 메디컬 인접 계정","1834","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"198","zeroderma_official","국내 메디컬 인접 계정","1825","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"199","presolar_official","국내 메디컬 인접 계정","1748","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"200","hubase_yakguk_official","국내 메디컬 인접 계정","1704","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"201","segyero_dental","국내 메디컬 인접 계정","1562","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"202","kyuh.ac.kr","국내 메디컬 인접 계정","1559","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"203","_eoyeomo_official","국내 메디컬 인접 계정","1558","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"204","nids_korea","국내 메디컬 인접 계정","1526","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"205","khmcpr","국내 메디컬 인접 계정","1504","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"206","rehart_official","국내 메디컬 인접 계정","1452","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"207","yakin_magazine","국내 메디컬 인접 계정","1430","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"208","dreamhosp","국내 메디컬 인접 계정","1388","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"209","mypill_inc","국내 메디컬 인접 계정","1367","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"210","pillgram_official","국내 메디컬 인접 계정","1364","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"211","wkuh_org","국내 메디컬 인접 계정","1305","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"212","hyemin.hospital","국내 메디컬 인접 계정","1240","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"213","cellromax_official","국내 메디컬 인접 계정","1218","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"214","yonseiwoori_hospital","국내 메디컬 인접 계정","1174","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"215","foretskin_official","국내 메디컬 인접 계정","1172","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"216","seoulmizhospital","국내 메디컬 인접 계정","1171","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"217","pyunhanga_official","국내 메디컬 인접 계정","1133","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"218","vippharm","국내 메디컬 인접 계정","1132","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"219","yakmanager_official","국내 메디컬 인접 계정","1043","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"220","jsjshospital","국내 메디컬 인접 계정","1034","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"221","knjbio.official","국내 메디컬 인접 계정","1007","2","보류","54","2026-08-10T17:25:39+09:00","보류: 17:25 로그인 read-only 재확인; 프로필 게시물 245·팔로워 1005·팔로우 418, 건강/뷰티·건강기능식품 브랜드·www.knjbio.com·하이라이트 10개 확인; 계정 자체 정적 링크 10개와 태그 외부 게시물 2개는 모두 기존 raw; 직접 /reels/ 11개·조회수 1624·272·199·196·137·453·337·250·250·289·333도 기존 known; HTML meta 1007·438은 화면 1005·418과 충돌; recent12 미확인; 기존 B 등급·유료도달 불명·포맷 소진도 미판정 유지; canonical CSV 미변경; raw/known 재확인 기록"
"222","korea_pharmacy","국내 메디컬 인접 계정","999","2","완료","1","2026-08-06T19:10:30+09:00",""
"223","mizmedi_hospital","국내 메디컬 인접 계정","953","2","완료","1","2026-08-06T19:12:30+09:00",""
"224","ivywellness_official","국내 메디컬 인접 계정","886","2","완료","1","2026-08-06T19:12:30+09:00",""
"225","idjmpharm","국내 메디컬 인접 계정","839","2","완료","1","2026-08-06T19:12:30+09:00",""
"226","3paranmoon","국내 메디컬 인접 계정","826","2","완료","1","2026-08-06T19:12:30+09:00",""
"227","thebareun_clinic","국내 메디컬 인접 계정","810","2","완료","1","2026-08-06T19:12:30+09:00",""
"228","seoulteamdoctor","국내 메디컬 인접 계정","809","2","완료","1","2026-08-06T19:12:30+09:00",""
"229","pharmfriends","국내 메디컬 인접 계정","778","2","완료","1","2026-08-06T19:12:30+09:00",""
"230","kangnam_humc","국내 메디컬 인접 계정","755","2","완료","1","2026-08-06T19:12:30+09:00",""
"231","zion_womens","국내 메디컬 인접 계정","742","2","완료","1","2026-08-06T19:12:30+09:00",""
"232","madisesang","국내 메디컬 인접 계정","731","2","완료","1","2026-08-06T19:12:30+09:00",""
"233","gwangju_bohun","국내 메디컬 인접 계정","687","2","완료","1","2026-08-06T19:12:30+09:00",""
"234","baro2dc","국내 메디컬 인접 계정","675","2","완료","1","2026-08-06T19:12:30+09:00",""
"235","do_u.know.hs","국내 메디컬 인접 계정","670","2","완료","1","2026-08-06T19:12:30+09:00",""
"236","prhanyang","국내 메디컬 인접 계정","668","2","완료","1","2026-08-06T19:12:30+09:00",""
"237","knjbio.academy","국내 메디컬 인접 계정","639","2","완료","1","2026-08-06T19:12:30+09:00",""
"238","glucom_official","국내 메디컬 인접 계정","629","2","완료","1","2026-08-06T19:12:30+09:00",""
"239","cmcsvincent","국내 메디컬 인접 계정","624","2","완료","1","2026-08-06T19:12:30+09:00",""
"240","yusung_pharmacy","국내 메디컬 인접 계정","614","2","완료","1","2026-08-06T19:12:30+09:00",""
"241","nutrii_official","국내 메디컬 인접 계정","611","2","완료","1","2026-08-06T19:12:30+09:00",""
"242","pharmplay_official","국내 메디컬 인접 계정","597","2","완료","1","2026-08-06T19:12:30+09:00",""
"243","seoulacehospital","국내 메디컬 인접 계정","563","2","완료","1","2026-08-06T19:12:30+09:00",""
"244","mango._.baby","국내 메디컬 인접 계정","561","2","완료","1","2026-08-06T19:12:30+09:00",""
"245","ayak_official","국내 메디컬 인접 계정","546","2","완료","1","2026-08-06T19:12:30+09:00",""
"246","nutripharma_2019","국내 메디컬 인접 계정","542","2","완료","1","2026-08-06T19:12:30+09:00",""
"247","veteranhospital","국내 메디컬 인접 계정","524","2","완료","1","2026-08-06T19:12:30+09:00",""
"248","doremi.pharmacy.official","국내 메디컬 인접 계정","523","2","완료","1","2026-08-06T19:12:30+09:00",""
"249","medikingdom_pharmacy","국내 메디컬 인접 계정","506","2","완료","1","2026-08-06T19:12:30+09:00",""
"250","lemonpharmacy38","국내 메디컬 인접 계정","507","2","보류","53","2026-08-10T17:31:55+09:00","17:31 로그인 read-only 재확인; 프로필 6게시물·팔로워 511·팔로우 610, 건강/뷰티·맞춤형 영양제·피로·수면·장건강·AI 건강분석·Naver Place·Threads 확인; 프로필 릴스 6개와 직접 /reels/ 릴스 7개 확인; 모든 shortcode는 기존 raw/known과 일치; 조회수 59·113·132·127·146·124·156 확인; 기존 Db2cRtyTwFp 조회수 1→59로 contents.csv 갱신; recent12 미확인; HTML meta 509·632와 visible 511·610 충돌 유지; 계정 B·콘텐츠 F/미달·유료도달 의심 불명·포맷소진도 미판정; 시도 52→53"
"251","sam_hospital","국내 메디컬 인접 계정","452","2","완료","1","2026-08-06T19:12:30+09:00",""
"252","dana_pharmacy_","국내 메디컬 인접 계정","447","2","완료","1","2026-08-06T19:12:30+09:00",""
"253","cnchospital","국내 메디컬 인접 계정","444","2","완료","1","2026-08-06T19:12:30+09:00",""
"254","friendly_pharmabros_official","국내 메디컬 인접 계정","432","2","완료","1","2026-08-06T19:12:30+09:00",""
"255","amc_seoul_health","국내 메디컬 인접 계정","399","2","완료","1","2026-08-06T19:12:30+09:00",""
"256","hanwhapharm_official","국내 메디컬 인접 계정","397","2","완료","1","2026-08-06T19:12:30+09:00",""
"257","blessing.pharmacy","국내 메디컬 인접 계정","369","2","완료","1","2026-08-06T19:12:30+09:00",""
"258","urimedi1","국내 메디컬 인접 계정","340","2","완료","1","2026-08-06T19:12:30+09:00",""
"259","inbodypharm","국내 메디컬 인접 계정","298","2","완료","1","2026-08-06T19:12:30+09:00",""
"260","donga_onnuri","국내 메디컬 인접 계정","291","2","완료","1","2026-08-06T19:12:30+09:00",""
"261","innerdew.official","국내 메디컬 인접 계정","280","2","보류","54","2026-08-10T17:38:21+09:00","17:38 로그인 read-only 재확인; 프로필 8게시물·팔로워 280·팔로우 0, 약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보·Threads 확인; 프로필 링크 8개(릴스 5·정적 게시물 3) 모두 기존 raw와 일치; 직접 /reels/ 릴스 5개 조회수 221·3.3만·294·316·2.3만, 모두 기존 exact known과 일치; 정적 게시물 3개는 raw-only 상태 유지; recent12 미확인; 계정 B·유료도달 의심 불명·포맷소진도 미판정; 시도 53→54"
"262","ysbonlove","국내 메디컬 인접 계정","273","2","완료","1","2026-08-06T19:12:30+09:00",""
"263","official_naproud","국내 메디컬 인접 계정","258","2","완료","1","2026-08-06T19:12:30+09:00",""
"264","papas.promise","국내 메디컬 인접 계정","240","2","완료","1","2026-08-06T19:12:30+09:00",""
"265","mokdong_samsung_top_im","국내 메디컬 인접 계정","219","2","완료","1","2026-08-06T19:12:30+09:00",""
"266","pharmacyinpalm_official","국내 메디컬 인접 계정","188","2","보류","54","2026-08-10T17:41:38+09:00","17:41 로그인 read-only 재확인; 프로필 10게시물·팔로워 188·팔로우 485, 제품/서비스·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 링크 10개(릴스 1·정적 게시물 9) 모두 기존 raw와 일치; 직접 /reels/ 릴스 1개 Ce2MIsmvzVC 조회수 98로 exact known과 일치; 정적 게시물 9개는 raw-only 상태; HTML meta 팔로우 501과 화면 485 충돌; recent12 미확인; 계정 B·유료도달 의심 불명·포맷소진도 미판정; 시도 53→54"
"267","mbb.official__","국내 메디컬 인접 계정","145","2","완료","1","2026-08-06T19:12:30+09:00",""
"268","sspharm_apgujeong","국내 메디컬 인접 계정","142","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"269","jsr032_","국내 메디컬 인접 계정","141","2","완료","1","2026-08-06T19:12:30+09:00",""
"270","swmedical_official","국내 메디컬 인접 계정","135","2","완료","1","2026-08-06T19:12:30+09:00",""
"271","urispine","국내 메디컬 인접 계정","132","2","완료","1","2026-08-06T19:12:30+09:00",""
"272","leehwanho_ent","국내 메디컬 인접 계정","115","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"273","wiltse_suwon","국내 메디컬 인접 계정","83","2","완료","1","2026-08-06T19:12:30+09:00",""
"274","wellness_gn","국내 메디컬 인접 계정","68","2","완료","1","2026-08-06T19:12:30+09:00",""
"275","seokyoung.park1223","국내 메디컬 인접 계정","60","2","완료","1","2026-08-06T19:12:30+09:00",""
"276","bpa_antidrug","국내 메디컬 인접 계정","61","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"277","36.5_pharm","국내 메디컬 인접 계정","48","2","완료","1","2026-08-06T19:12:30+09:00",""
"278","bestson_suwon","국내 메디컬 인접 계정","43","2","완료","1","2026-08-06T19:12:30+09:00",""
"279","peurajo","국내 메디컬 인접 계정","27","2","완료","1","2026-08-06T19:12:30+09:00",""
"280","k_phf.official","국내 메디컬 인접 계정","9","2","완료","1","2026-08-06T19:12:30+09:00",""
"281","korea2nt_official","국내 메디컬 인접 계정","8","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"282","philsmypharmacist","해외 약사 인플루언서","1597000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"283","wellness.pharm","해외 약사 인플루언서","346000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"284","beautybynori_","해외 약사 인플루언서","196000","4","완료","1","2026-08-06T03:20:43.706Z",""
"285","eva.pharma","해외 메디컬 인접 계정","116000","3","완료","1","2026-08-06T19:12:30+09:00",""
"286","pharmfluency","해외 메디컬 인접 계정","41000","3","완료","1","2026-08-06T19:12:30+09:00",""
"287","dralishareed","해외 약사 인플루언서","27000","4","완료","1","2026-08-06T03:22:06.748Z",""
"288","ipsforg","해외 메디컬 인접 계정","26000","3","완료","1","2026-08-06T19:12:30+09:00",""
"289","thefulfilledpharmacist","해외 약사 인플루언서","25000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"290","ashpofficial","해외 메디컬 인접 계정","16000","3","완료","1","2026-08-06T19:12:30+09:00",""
"291","healthwellnesspharmacist1","해외 약사 인플루언서","15000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"292","melsmedicines","해외 약사 인플루언서","14000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"293","nathan.wu","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"294","thedoseclub","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"295","unitysg","해외 약사 인플루언서","8884","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"296","lawpharm","해외 약사 인플루언서","7428","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"297","efficahealth","해외 메디컬 인접 계정","7374","3","완료","1","2026-08-06T19:12:30+09:00",""
"298","monashpharm","해외 메디컬 인접 계정","5857","3","완료","1","2026-08-06T19:12:30+09:00",""
"299","yaksawiki","해외 약사 인플루언서","5515","4","완료","1","2026-08-06T03:28:00.739Z",""
"300","tamuhealth","해외 메디컬 인접 계정","5502","3","완료","1","2026-08-06T19:12:30+09:00",""
"301","accp","해외 메디컬 인접 계정","5394","3","완료","1","2026-08-06T19:12:30+09:00",""
"302","uncpharmacy","해외 메디컬 인접 계정","5391","3","완료","1","2026-08-06T19:12:30+09:00",""
"303","um_radyfhs","해외 메디컬 인접 계정","5146","3","완료","1","2026-08-06T19:12:30+09:00",""
"304","fmhs_uoa","해외 메디컬 인접 계정","3781","3","완료","1","2026-08-06T19:12:30+09:00",""
"305","uwmadisonpharmacy","해외 메디컬 인접 계정","3529","3","완료","1","2026-08-06T19:12:30+09:00",""
"306","cph_qu","해외 메디컬 인접 계정","3257","3","완료","1","2026-08-06T19:12:30+09:00",""
"307","duquesnepharm","해외 메디컬 인접 계정","3151","3","완료","1","2026-08-06T19:12:30+09:00",""
"308","wellness.pharmacy.rx","해외 약사 인플루언서","3065","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"309","stg_wellness","해외 약사 인플루언서","2886","4","완료","1","2026-08-06T03:29:26.328Z",""
"310","leidenmedicine","해외 메디컬 인접 계정","2364","3","완료","1","2026-08-06T19:12:30+09:00",""
"311","healthcaredistrict","해외 메디컬 인접 계정","2000","3","완료","1","2026-08-06T19:12:30+09:00",""
"312","larkinuniversity","해외 메디컬 인접 계정","1886","3","완료","1","2026-08-06T19:12:30+09:00",""
"313","unm_pharmacy","해외 메디컬 인접 계정","1753","3","완료","1","2026-08-06T19:12:30+09:00",""
"314","dakota_rx","해외 메디컬 인접 계정","1664","3","완료","1","2026-08-06T19:12:30+09:00",""
"315","pharmacyatqub","해외 메디컬 인접 계정","1662","3","완료","1","2026-08-06T19:12:30+09:00",""
"316","masaryk_pharmacy","해외 메디컬 인접 계정","1613","3","완료","1","2026-08-06T19:12:30+09:00",""
"317","rfupharmacy","해외 메디컬 인접 계정","1593","3","완료","1","2026-08-06T19:12:30+09:00",""
"318","uclsopsu","해외 메디컬 인접 계정","1455","3","완료","1","2026-08-06T19:12:30+09:00",""
"319","uod_college_of_pharmacy","해외 메디컬 인접 계정","1393","3","완료","1","2026-08-06T19:12:30+09:00",""
"320","ucsfpharmacy","해외 메디컬 인접 계정","1163","3","완료","1","2026-08-06T19:12:30+09:00",""
"321","college.of.pharmacy.aau","해외 메디컬 인접 계정","1054","3","완료","1","2026-08-06T19:12:30+09:00",""
"322","ucpharmacy","해외 메디컬 인접 계정","919","3","완료","1","2026-08-06T19:12:30+09:00",""
"323","taylorssop","해외 메디컬 인접 계정","825","3","완료","1","2026-08-06T19:12:30+09:00",""
"324","innovationcompounding","해외 메디컬 인접 계정","804","3","완료","1","2026-08-06T19:12:30+09:00",""
"325","_college_of_pharmacy_","해외 메디컬 인접 계정","711","3","완료","1","2026-08-06T19:12:30+09:00",""
"326","gawande_college_of_pharmacy","해외 메디컬 인접 계정","689","3","완료","1","2026-08-06T19:12:30+09:00",""
"327","mbku_pharmadmissions","해외 메디컬 인접 계정","678","3","완료","1","2026-08-06T19:12:30+09:00",""
"328","unc_snpha","해외 메디컬 인접 계정","609","3","완료","1","2026-08-06T19:12:30+09:00",""
"329","mirandalouisechan","해외 약사 인플루언서","454","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"330","ceimpactrx","해외 메디컬 인접 계정","407","3","완료","1","2026-08-06T19:12:30+09:00",""
"331","uwcschoolofpharmacy","해외 메디컬 인접 계정","366","3","완료","1","2026-08-06T19:12:30+09:00",""
"332","tucapharmacy","해외 메디컬 인접 계정","344","3","완료","1","2026-08-06T19:12:30+09:00",""
"333","monadnockcommunityhospital","해외 메디컬 인접 계정","317","3","완료","1","2026-08-06T19:12:30+09:00",""
"334","broadwater.pharmacy","해외 메디컬 인접 계정","281","3","완료","1","2026-08-06T19:12:30+09:00",""
"335","mgm_pharmacy","해외 메디컬 인접 계정","166","3","완료","1","2026-08-06T19:12:30+09:00",""
"336","wellness_pharmacist_","해외 약사 인플루언서","157","4","완료","1","2026-08-06T03:30:39.572Z",""
"337","livunipharmacy","해외 메디컬 인접 계정","140","3","완료","1","2026-08-06T19:12:30+09:00",""
"338","lbscp0239","해외 메디컬 인접 계정","129","3","완료","1","2026-08-06T19:12:30+09:00",""
"339","pharmacist.jen","해외 약사 인플루언서","78","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"340","doseoframan","해외 약사 인플루언서","57","4","완료","1","2026-08-06T03:31:11.523Z",""
"341","thefitpharmacist","해외 약사 인플루언서","15","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"342","yu._.yak","국내 약사 인플루언서","13000","2","완료","1","2026-08-07T05:45:00+09:00","프로필·최근12 조회수 12건 확인; 대표 게시물 조회수 미노출 콘텐츠는 판정불가로 기록"
"343","tony71004","국내 약사 인플루언서","5002","2","보류","53","2026-08-10T17:51:52+09:00","17:51 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480, 약사 10년차·약국 일상 만화·Threads·상담차트 하이라이트 확인; 프로필 정적 게시물 12개 모두 기존 raw/known; 직접 /reels/ 릴스 6개 중 5개 조회수 5579·1535·1840·1540·1519 노출, BmSKSVmhuH4 조회수 미노출; 6개 링크 모두 existing known; exact canonical 콘텐츠 행 추가 없음; HTML meta 팔로우 3589와 화면 3480 충돌; recent12 미확인; 기존 blank 등급·유료도달 의심 불명·포맷소진도 미판정 유지; 오프라인 시도 52→53"
"344","jjing_yaksa","국내 약사 인플루언서","1119","2","보류","53","2026-08-10T17:48:38+09:00","17:48 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 376, 디지털 크리에이터·약사 크리에이터·연애툰 같은 약툰·하이라이트 6개 확인; 프로필 링크 12개(게시물 11·릴스 1)와 직접 /reels/ 릴스 3개가 모두 기존 raw/known과 일치; 조회수 1181·1970·845; HTML meta 팔로우 394와 화면 376 충돌; recent12 미확인; 기존 blank 등급·유료도달 의심 불명·포맷소진도 미판정 유지; 시도 52→53"
"345","anyaksa3","국내 약사 인플루언서","332","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"346","molti_yaksatoon","국내 약사 인플루언서","40","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"347","cheoeum_yaksa__toon","국내 약사 인플루언서","0","3","완료","2","2026-08-07T10:39:36+09:00","/reels/ 요청이 프로필로 리디렉션되고 릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"348","woojjujju_yaksa","국내 약사 인플루언서","180","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 8주; 좋아요 187·댓글 21·리포스트 18; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"349","mina_yaksa","국내 약사 인플루언서","7451","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 5주; 좋아요 90·댓글 131·리포스트 6; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"350","dubu_yaksa","국내 약사 인플루언서","8412","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 2주; 좋아요 525·댓글 45·리포스트 95; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"351","drjoshaxe","해외 메디컬 인접 계정","154.5만","3","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 1일; 좋아요 1.1천·댓글 536·리포스트 21; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 A; 유료 도달 불명"
"352","jangsu_note","국내 메디컬 인접 계정","18000","2","완료","1","2026-08-10T10:00:10+09:00","프로필·후보 릴스 직접 확인; 11주·2026-05-21; 좋아요 2.7천·댓글 216·리포스트 265; 조회수·최근12 중앙값 미확인; canonical 행 추가; 등급 F; 프로필 쿠팡 파트너스 링크로 상업 맥락 보존; 유료 도달 불명"
"353","kimjejo_pharma","국내 약사 인플루언서","1536","2","완료","1","2026-08-10T10:32:21+09:00","프로필·후보 릴스 직접 확인; 3일; 좋아요 365·댓글 22·리포스트 58; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고·유료도달 불명"
"354","yaksa.park","국내 약사 인플루언서","2927","2","완료","1","2026-08-10T10:37:38+09:00","프로필·후보 릴스 직접 확인; 3주·7월 13일 표시; 좋아요 1.6천·댓글 44·리포스트 242; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고아님·유료도달 불명"
"355","onbomclinic","국내 메디컬 인접 계정","9387","3","완료","1","2026-08-10T10:43:47+09:00","프로필·후보 릴스 직접 확인; 29주; 좋아요 9.8천·댓글 343·리포스트 935; 조회수·게시 연도 미확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"356","yak_minam","국내 약사 인플루언서","12000","2","완료","1","2026-08-10T10:58:48+09:00","프로필·후보 릴스 직접 확인; 6주·6월 24일 표시; 좋아요 226·댓글 5·리포스트 27; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고아님·유료도달 불명"
"357","buddy_yaksa","국내 약사 인플루언서","75000","2","완료","1","2026-08-10T11:07:09+09:00","프로필·후보 릴스 직접 확인; 134주·2024-01-10; 좋아요 76·댓글 21; 리포스트·조회수 미확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"358","yaksa_tips","국내 약사 인플루언서","10000","2","완료","1","2026-08-10T11:15:48+09:00","프로필·후보 릴스 직접 확인; 59주·2025-06-19; 좋아요 3.8천·댓글 104·리포스트 291; 조회수·최근12 중앙값 미확인; 프로필 공동구매 일정·외부 링크 확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"359","yakstagram_","국내 건강 인접 계정","187000","3","완료","1","2026-08-10T11:21:31+09:00","프로필·후보 릴스 직접 확인; 149주·2023-09-29; 좋아요 875·댓글 60·리포스트 2; 조회수·최근12 중앙값 미확인; 프로필 영양제 상담 DM·단독할인 링크와 게시물 최저가 공구 일정 확인; 광고·공구·유료도달 의심 있음; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"360","salt.yaksa","국내 약사 인플루언서","35000","2","완료","1","2026-08-10T11:23:20+09:00","프로필·후보 릴스 직접 확인; 10주·6월 5일 표시; 좋아요 3.5천·댓글 9.7천·리포스트 85; 조회수·최근12 중앙값 미확인; #파트너스·댓글 영양제 키워드 CTA·프로필 상품 링크 확인; 광고·제휴 콘텐츠로 canonical 콘텐츠 미추가; 계정 canonical 추가"
