"순번","핸들","계정유형","팔로워수치","우선순위","상태","시도횟수","처리일시","보류사유"
"191","himchanhospital","국내 메디컬 인접 계정","2166","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"192","spa_official2","국내 메디컬 인접 계정","2156","3","보류","61","2026-08-11T02:02:33.4356824+09:00","17:54 로그인 read-only 재확인에서도 프로필과 직접 /reels/ 모두 페이지 사용 불가 화면; 계정 지표·콘텐츠·릴스·recent12·등급·유료도달·포맷소진도·각색안 미확인; 수치와 콘텐츠를 추정하지 않음; raw 관측과 known account ledger 기록; 탭 종료·lease 반환; 시도 55→56 | 18:23 로그인 read-only 재확인에서도 프로필과 직접 /reels/ 모두 페이지 사용 불가 화면; 지표·콘텐츠·recent12·등급·유료도달·포맷소진도·각색안 미확인; 새 shortcode 없음; 탭 종료. lease 반환은 만료 후 다른 작업이 소유해 소유권 불일치로 거부됨; 중단 또는 blocked로 기록하지 않고 나중에 재시도. | 18:47 로그인 read-only 재확인; 프로필에서 페이지 사용 불가 화면 확인(직접 /reels/는 추가 확인하지 않음); 계정 지표·콘텐츠·recent12·등급·유료도달·포맷소진도·각색안 미확인; 새 shortcode 없음; 추정하지 않음; 탭 종료·lease 반환; 시도 57→58; blocked 또는 중단 아님. | 2026-08-10T21:14:19.0953144+09:00 로그인 read-only 재확인: 프로필과 직접 /reels/ 모두 “페이지를 사용할 수 없습니다. 클릭하신 링크가 잘못되었거나 페이지가 삭제되었습니다.” 화면; posts/followers/following/콘텐츠/recent12 0/12 미확인; 지표·S/A/F 등급·유료도달의심·포맷소진도·각색안 추정 금지; 기존 accounts.csv 행 유지·CSV 미변경; 새 shortcode·이미지 없음; 탭 종료·lease 반환; 특정 계정 접근 실패는 blocked/stop 조건 아님; 시도 58→59 | 2026-08-10T23:38:00.3743476+09:00 로그인 read-only 재확인: 프로필과 직접 /reels/ 모두 페이지 사용 불가 화면; 계정 지표·콘텐츠·릴스·recent12·S/A/F 등급·유료도달·포맷소진도·각색안 미확인; 기존 accounts.csv 행 유지·CSV 미변경; 새 shortcode·이미지 없음; 탭 종료·lease 반환; 특정 계정 접근 실패는 blocked/stop 조건 아님; 시도 59→60 | 2026-08-11T02:02:33.4356824+09:00 E1 로그인 read-only 재확인: 프로필에서 “페이지를 사용할 수 없습니다. 클릭하신 링크가 잘못되었거나 페이지가 삭제되었습니다.” 메시지 확인. 이번 배치 직접 /reels/는 재확인하지 않았고 기존 raw의 direct /reels/ unavailable 관측을 보존; 계정 지표·콘텐츠·recent12·등급·유료도달 의심·포맷소진도·각색안 추정 안 함; accounts.csv·contents.csv 미변경·새 shortcode·원본 이미지 없음; 특정 계정 접근 실패는 blocked/stop 아님; 탭 종료·lease released; 시도 60→61."
"193","komef_official","국내 메디컬 인접 계정","2050","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"194","eumc_in","국내 메디컬 인접 계정","1934","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"195","shesmedi_hospital","국내 메디컬 인접 계정","1899","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"196","daewonpharm","국내 메디컬 인접 계정","1854","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"197","cauhospital","국내 메디컬 인접 계정","1834","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"198","zeroderma_official","국내 메디컬 인접 계정","1825","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"199","presolar_official","국내 메디컬 인접 계정","1748","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"200","hubase_yakguk_official","국내 메디컬 인접 계정","1704","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"201","segyero_dental","국내 메디컬 인접 계정","1562","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"202","kyuh.ac.kr","국내 메디컬 인접 계정","1559","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"203","_eoyeomo_official","국내 메디컬 인접 계정","1558","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"204","nids_korea","국내 메디컬 인접 계정","1526","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"205","khmcpr","국내 메디컬 인접 계정","1504","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"206","rehart_official","국내 메디컬 인접 계정","1452","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"207","yakin_magazine","국내 메디컬 인접 계정","1430","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"208","dreamhosp","국내 메디컬 인접 계정","1388","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"209","mypill_inc","국내 메디컬 인접 계정","1367","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"210","pillgram_official","국내 메디컬 인접 계정","1364","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"211","wkuh_org","국내 메디컬 인접 계정","1305","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"212","hyemin.hospital","국내 메디컬 인접 계정","1240","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"213","cellromax_official","국내 메디컬 인접 계정","1218","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"214","yonseiwoori_hospital","국내 메디컬 인접 계정","1174","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"215","foretskin_official","국내 메디컬 인접 계정","1172","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"216","seoulmizhospital","국내 메디컬 인접 계정","1171","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"217","pyunhanga_official","국내 메디컬 인접 계정","1133","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"218","vippharm","국내 메디컬 인접 계정","1132","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"219","yakmanager_official","국내 메디컬 인접 계정","1043","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"220","jsjshospital","국내 메디컬 인접 계정","1034","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"221","knjbio.official","국내 메디컬 인접 계정","1007","2","보류","61","2026-08-11T02:17:48.5673052+09:00","보류: 17:25 로그인 read-only 재확인; 프로필 게시물 245·팔로워 1005·팔로우 418, 건강/뷰티·건강기능식품 브랜드·www.knjbio.com·하이라이트 10개 확인; 계정 자체 정적 링크 10개와 태그 외부 게시물 2개는 모두 기존 raw; 직접 /reels/ 11개·조회수 1624·272·199·196·137·453·337·250·250·289·333도 기존 known; HTML meta 1007·438은 화면 1005·418과 충돌; recent12 미확인; 기존 B 등급·유료도달 불명·포맷 소진도 미판정 유지; canonical CSV 미변경; raw/known 재확인 기록; 2026-08-10T19:20:39.9978354+09:00 read-only 재확인: 프로필 게시물 245·팔로워 1005·팔로우 418·건강/뷰티·김남주바이오·공식 웹사이트·하이라이트 10개; 계정 정적 링크 10개와 태그 외부 2개 모두 기존 raw/known; 직접 /reels/ 탭 로드 후 표시 링크 0개; recent12 미완료; canonical followers 1007과 visible 1005 충돌로 CSV 미갱신; 기존 B·유료도달 불명·포맷소진도 미판정 유지; 새 shortcode 없음; 탭 종료·lease 반환; stop none. | 2026-08-10T20:20:26.0270506+09:00 로그인 read-only 재확인; 프로필 245게시물·팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인. 정적 링크 10개·태그 외부 2개와 직접 /reels/ 릴스 11개(조회수 1624·272·199·196·137·453·337·250·250·289·333)는 모두 기존 raw/known과 일치; canonical followers 1007과 화면 1005 충돌; recent12 미확인; 기존 B·유료도달 불명·포맷소진도 미판정 유지; accounts.csv 미갱신; 새 shortcode 없음; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T20:52:41 로그인 read-only 재확인; 프로필 245게시물·화면 팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인. 직접 /reels/ 릴스 11개 조회수 1624·272·199·196·137·453·337·250·250·289·333은 모두 기존 raw/known과 일치; 새 shortcode 없음. canonical accounts.csv 팔로워 1007과 화면 1005 충돌 보존으로 CSV 미갱신, 기존 B 계정·콘텐츠 F/미달·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; 탭 종료·lease 반환; 시도 56→57 | 2026-08-10T22:19:52.9270911+09:00 로그인 read-only 재확인; 프로필 245게시물·화면 팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인. 직접 /reels/ 11개 DEyYbS3z1X7=1624·C1BHP-IqRef=272·Cha7SxRjeRe=199·CceQlGGjxmO=196·CcRWg6QDLR2=137·Cb6tCLwDtCE=453·CUyfxZwh0qu=337·CUutmpXJ07d=250·CUodBloBqNu=250·CUb76zEpSgr=289·CUMUiUdJkIu=333은 모두 기존 raw/known과 일치; 새 shortcode 없음. canonical 팔로워 1007과 화면 1005 충돌을 보존해 accounts.csv 미갱신; 기존 B 계정·DEyYbS3z1X7 F/미달·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; canonical 콘텐츠 행 변경 없음; 탭 종료·lease 반환; 시도 57→58. | 2026-08-11T00:53:37.6314516+09:00 로그인 read-only 재확인; 프로필 245게시물·화면 팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인; 프로필 그리드 로딩·현재 정적 링크 미노출, 기존 12개와 tagged 외부 2개 보존; 직접 /reels/ 11개 DEyYbS3z1X7=1624·C1BHP-IqRef=272·Cha7SxRjeRe=199·CceQlGGjxmO=196·CcRWg6QDLR2=137·Cb6tCLwDtCE=453·CUyfxZwh0qu=337·CUutmpXJ07d=250·CUodBloBqNu=250·CUb76zEpSgr=289·CUMUiUdJkIu=333 모두 기존 raw/known; canonical follower 1007과 화면 1005·HTML following 438과 화면 418 충돌; recent12 미확인·기존 B·콘텐츠 F·paid reach unknown·format exhaustion unassessed 유지; accounts.csv·contents/formats/topics 미변경, 새 shortcode·이미지 없음; 탭 종료·lease 반환; 시도 58→59 | 2026-08-11T01:33:52.2863229+09:00 E1 로그인 read-only 재확인: 프로필 245게시물·화면 팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인; 프로필 그리드 로딩 상태로 기존 프로필 12개·tagged 외부 2개 보존; 직접 /reels/ 11개 조회수 1624·272·199·196·137·453·337·250·250·289·333 모두 기존 raw/known; canonical follower 1007과 화면 1005·HTML following 438과 화면 418 충돌 유지; recent12 미확인·계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; CSV·이미지 미변경; 새 shortcode 없음; 탭 종료·lease released; 시도 59→60. | 2026-08-11T02:17:48.5673052+09:00 E1 로그인 read-only 재확인: 프로필 245게시물·화면 팔로워 1005·팔로우 418·건강/뷰티·프리미엄 건강기능식품·www.knjbio.com·하이라이트 10개 확인; 프로필 그리드 로딩·현재 정적 링크 0개, 기존 프로필 12개·tagged 외부 2개 보존; 직접 /reels/ 11개 조회수 1624·272·199·196·137·453·337·250·250·289·333 모두 기존 raw/known; canonical follower 1007과 화면 1005·HTML following 438과 화면 418 충돌 유지; recent12 미완료·계정 B·콘텐츠 F·유료도달 불명·포맷소진도 미판정; accounts.csv·contents/formats/topics 미변경; 새 shortcode·이미지 없음; 탭 종료·lease released; 시도 60→61."
"222","korea_pharmacy","국내 메디컬 인접 계정","999","2","완료","1","2026-08-06T19:10:30+09:00",""
"223","mizmedi_hospital","국내 메디컬 인접 계정","953","2","완료","1","2026-08-06T19:12:30+09:00",""
"224","ivywellness_official","국내 메디컬 인접 계정","886","2","완료","1","2026-08-06T19:12:30+09:00",""
"225","idjmpharm","국내 메디컬 인접 계정","839","2","완료","1","2026-08-06T19:12:30+09:00",""
"226","3paranmoon","국내 메디컬 인접 계정","826","2","완료","1","2026-08-06T19:12:30+09:00",""
"227","thebareun_clinic","국내 메디컬 인접 계정","810","2","완료","1","2026-08-06T19:12:30+09:00",""
"228","seoulteamdoctor","국내 메디컬 인접 계정","809","2","완료","1","2026-08-06T19:12:30+09:00",""
"229","pharmfriends","국내 메디컬 인접 계정","778","2","완료","1","2026-08-06T19:12:30+09:00",""
"230","kangnam_humc","국내 메디컬 인접 계정","755","2","완료","1","2026-08-06T19:12:30+09:00",""
"231","zion_womens","국내 메디컬 인접 계정","742","2","완료","1","2026-08-06T19:12:30+09:00",""
"232","madisesang","국내 메디컬 인접 계정","731","2","완료","1","2026-08-06T19:12:30+09:00",""
"233","gwangju_bohun","국내 메디컬 인접 계정","687","2","완료","1","2026-08-06T19:12:30+09:00",""
"234","baro2dc","국내 메디컬 인접 계정","675","2","완료","1","2026-08-06T19:12:30+09:00",""
"235","do_u.know.hs","국내 메디컬 인접 계정","670","2","완료","1","2026-08-06T19:12:30+09:00",""
"236","prhanyang","국내 메디컬 인접 계정","668","2","완료","1","2026-08-06T19:12:30+09:00",""
"237","knjbio.academy","국내 메디컬 인접 계정","639","2","완료","1","2026-08-06T19:12:30+09:00",""
"238","glucom_official","국내 메디컬 인접 계정","629","2","완료","1","2026-08-06T19:12:30+09:00",""
"239","cmcsvincent","국내 메디컬 인접 계정","624","2","완료","1","2026-08-06T19:12:30+09:00",""
"240","yusung_pharmacy","국내 메디컬 인접 계정","614","2","완료","1","2026-08-06T19:12:30+09:00",""
"241","nutrii_official","국내 메디컬 인접 계정","611","2","완료","1","2026-08-06T19:12:30+09:00",""
"242","pharmplay_official","국내 메디컬 인접 계정","597","2","완료","1","2026-08-06T19:12:30+09:00",""
"243","seoulacehospital","국내 메디컬 인접 계정","563","2","완료","1","2026-08-06T19:12:30+09:00",""
"244","mango._.baby","국내 메디컬 인접 계정","561","2","완료","1","2026-08-06T19:12:30+09:00",""
"245","ayak_official","국내 메디컬 인접 계정","546","2","완료","1","2026-08-06T19:12:30+09:00",""
"246","nutripharma_2019","국내 메디컬 인접 계정","542","2","완료","1","2026-08-06T19:12:30+09:00",""
"247","veteranhospital","국내 메디컬 인접 계정","524","2","완료","1","2026-08-06T19:12:30+09:00",""
"248","doremi.pharmacy.official","국내 메디컬 인접 계정","523","2","완료","1","2026-08-06T19:12:30+09:00",""
"249","medikingdom_pharmacy","국내 메디컬 인접 계정","506","2","완료","1","2026-08-06T19:12:30+09:00",""
"250","lemonpharmacy38","국내 메디컬 인접 계정","507","2","보류","61","2026-08-11T02:37:14.3274332+09:00","17:31 로그인 read-only 재확인; 프로필 6게시물·팔로워 511·팔로우 610, 건강/뷰티·맞춤형 영양제·피로·수면·장건강·AI 건강분석·Naver Place·Threads 확인; 프로필 릴스 6개와 직접 /reels/ 릴스 7개 확인; 모든 shortcode는 기존 raw/known과 일치; 조회수 59·113·132·127·146·124·156 확인; 기존 Db2cRtyTwFp 조회수 1→59로 contents.csv 갱신; recent12 미확인; HTML meta 509·632와 visible 511·610 충돌 유지; 계정 B·콘텐츠 F/미달·유료도달 의심 불명·포맷소진도 미판정; 시도 52→53; 2026-08-10T19:24:58.2996923+09:00 read-only 재확인: 프로필 게시물 6·팔로워 511·팔로우 610·건강/뷰티·맞춤형 영양제·피로·수면·장건강·AI 건강분석·Naver Place·Threads; 프로필 릴스 6개는 기존 known; 직접 /reels/ 탭 로드 후 표시 링크 0개; recent12 미완료; 기존 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정 유지; accounts.csv 마지막 정면 채굴 시각만 갱신, follower/post 값 보존; 새 shortcode 없음; 탭 종료·lease 반환; stop none. | 2026-08-10T20:24:10.8586630+09:00 로그인 read-only 재확인; 프로필 6게시물·팔로워 511·팔로우 610·건강/뷰티·맞춤형 영양제·피로·수면·장건강·AI 건강분석·네이버 플레이스·Threads 확인. 프로필 릴스 6개 Db2cRtyTwFp·Dbw2TYETLYp·DbrwN6VzYbq·DbpoTbpTf-c·DbmfG60TcLv·DbhnPJ0TuqW는 모두 기존 raw/known; 제목 주제는 코큐텐/혈압약·여성형 탈모·마그네슘·숙취·아르기닌/라이신·워킹맘 피로; recent12 미확인; 기존 B 계정·F 콘텐츠·유료도달 불명·포맷소진도 미판정 유지; 계정 시각만 갱신; 새 shortcode 없음; 탭 종료·lease 반환; 시도 54→55 | 2026-08-10T20:58:14 로그인 read-only 재확인; 프로필 6게시물·팔로워 511·팔로우 610·건강/뷰티·AI 분석·약사 설계 맞춤형 영양제·피로·수면·장건강·네이버 플레이스·Threads 확인. 직접 /reels/ 릴스 7개 조회수 65·113·132·127·146·124·156 확인; DbkA0BZzf0G는 프로필 그리드에는 없지만 기존 raw/known_items에 존재. 새 shortcode 없음. 기존 B 계정·F 콘텐츠·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지, contents.csv Db2cRtyTwFp 59→65·DbrwN6VzYbq 126→132, accounts.csv 마지막 시각 갱신; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T22:25:48.4955745+09:00 로그인 read-only 재확인; 프로필 6게시물·팔로워 511·팔로우 611·건강/뷰티·AI 분석·맞춤형 영양제·피로·수면·장건강·Naver Place·Threads 확인. 직접 /reels/ 7개 조회수 67·113·133·127·146·124·156 모두 기존 raw/known; Db2cRtyTwFp 65→67·DbrwN6VzYbq 132→133으로 기존 contents.csv 행만 갱신. 새 shortcode 없음; 계정 B·콘텐츠 F·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; accounts.csv 시각·사람메모 갱신; 탭 종료·lease 반환; 시도 56→57. | 2026-08-11T00:05:17.4382755+09:00 E1 로그인 read-only 재확인: 프로필 6게시물·팔로워 512·팔로우 611·건강/뷰티·맞춤형 영양제·피로·수면·장건강·AI 건강분석·Naver Place·Threads 확인; 직접 /reels/ 7개 조회수 72·113·133·127·146·124·156 모두 기존 raw/known; Db2cRtyTwFp 67→72; recent12 미확인; 계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정 유지; 새 shortcode 없음; 탭 종료·lease TTL 만료 뒤 ownership mismatch 기록; 시도 57→58. | 2026-08-11T00:58:24.4807607+09:00 로그인 read-only 재확인; 프로필 6게시물·팔로워 512·팔로우 611·건강/뷰티·AI 분석·맞춤형 영양제·피로·수면·장건강·Naver Place·Threads 확인; 직접 /reels/ 7개 조회수 83·113·133·127·146·124·156 모두 기존 raw/known; Db2cRtyTwFp 72→83, DbrwN6VzYbq 133 유지; recent12 미확인·계정 B·콘텐츠 F·paid reach unknown·format exhaustion unassessed 유지; accounts.csv·contents.csv Db2c 행 갱신, 새 shortcode·이미지 없음; 탭 종료·lease 반환; 시도 58→59 | 2026-08-11T01:41:08.3159310+09:00 E1 로그인 read-only 재확인: 프로필 6게시물·팔로워 512·팔로우 611·건강/뷰티·AI 분석·맞춤형 영양제·피로·수면·장건강·Naver Place·Threads 확인; 직접 /reels/ 7개 조회수 92·113·133·127·146·124·156 모두 기존 raw/known; Db2cRtyTwFp 83→92; recent12 미확인; 계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; accounts.csv·contents.csv Db2c 행 갱신; 새 shortcode 없음; 탭 종료·lease released; 시도 59→60. | 2026-08-11T02:37:14.3274332+09:00 E1 로그인 read-only 재확인: 프로필 6게시물·팔로워 512·팔로우 611·건강/뷰티·AI 분석·맞춤형 영양제·피로·수면·장건강·Naver Place·Threads 확인. 프로필 그리드 로딩으로 현재 정적 링크 미노출, 기존 6개 상태 보존. 직접 /reels/ 7개 조회수 97·113·133·127·146·124·156 모두 기존 raw/known; Db2cRtyTwFp 92→97; recent12 미완료·계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; accounts.csv·contents.csv 갱신, formats/topics 미변경; 새 shortcode·원본 이미지 없음; 탭 종료·lease released; stop none."
"251","sam_hospital","국내 메디컬 인접 계정","452","2","완료","1","2026-08-06T19:12:30+09:00",""
"252","dana_pharmacy_","국내 메디컬 인접 계정","447","2","완료","1","2026-08-06T19:12:30+09:00",""
"253","cnchospital","국내 메디컬 인접 계정","444","2","완료","1","2026-08-06T19:12:30+09:00",""
"254","friendly_pharmabros_official","국내 메디컬 인접 계정","432","2","완료","1","2026-08-06T19:12:30+09:00",""
"255","amc_seoul_health","국내 메디컬 인접 계정","399","2","완료","1","2026-08-06T19:12:30+09:00",""
"256","hanwhapharm_official","국내 메디컬 인접 계정","397","2","완료","1","2026-08-06T19:12:30+09:00",""
"257","blessing.pharmacy","국내 메디컬 인접 계정","369","2","완료","1","2026-08-06T19:12:30+09:00",""
"258","urimedi1","국내 메디컬 인접 계정","340","2","완료","1","2026-08-06T19:12:30+09:00",""
"259","inbodypharm","국내 메디컬 인접 계정","298","2","완료","1","2026-08-06T19:12:30+09:00",""
"260","donga_onnuri","국내 메디컬 인접 계정","291","2","완료","1","2026-08-06T19:12:30+09:00",""
"261","innerdew.official","국내 메디컬 인접 계정","280","2","보류","61","2026-08-11T02:24:29.5255069+09:00","17:38 로그인 read-only 재확인; 프로필 8게시물·팔로워 280·팔로우 0, 약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보·Threads 확인; 프로필 링크 8개(릴스 5·정적 게시물 3) 모두 기존 raw와 일치; 직접 /reels/ 릴스 5개 조회수 221·3.3만·294·316·2.3만, 모두 기존 exact known과 일치; 정적 게시물 3개는 raw-only 상태 유지; recent12 미확인; 계정 B·유료도달 의심 불명·포맷소진도 미판정; 시도 53→54 | 2026-08-10T19:43:07 로그인 read-only 재확인; 프로필 8게시물·팔로워 280·팔로우 0·InnerDew 이너듀·약사 누나×이너뷰티 대표 남동생·이너뷰티/다이어트/피부/영양제 정보 확인. 프로필의 DaCi3JrEzAN 정적 슬라이드 상세에서 표시일 6월 26일·좋아요 2·댓글 0·리포스트 2 확인, 조회수 미노출; 기존 보조 raw의 6월 25일과 날짜가 달라 기존 원문은 보존하고 현재 화면값만 append. 기존 B 계정 유지, paid reach unknown, format exhaustion unassessed; canonical contents.csv 미추가; raw-only hold; 탭 종료·lease 반환; 시도 54→55 | 2026-08-10T20:30:22 로그인 read-only 재확인; 프로필 8게시물·팔로워 280·팔로우 0·InnerDew 이너듀·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보·Threads 확인. 직접 /reels/ 릴스 5개 DZ44qRdh-zJ=221·DZpAtZZz52W=3.3만·DZZvTGRzVbi=294·DZUVy73Tmvz=316·DZMly9NTbV_=2.3만은 모두 기존 raw/known과 일치; 새 shortcode 없음. 기존 B 계정·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지, canonical 콘텐츠 행 미추가, accounts.csv 마지막 시각만 갱신; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T21:25:32.3892257+09:00 로그인 read-only 재확인: InnerDew 이너듀 프로필 8게시물·팔로워 280·팔로우 0·Threads·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트/피부/영양제 정보 확인; 직접 /reels/ 5개 DZ44qRdh-zJ=221·DZpAtZZz52W=3.3만·DZZvTGRzVbi=294·DZUVy73Tmvz=316·DZMly9NTbV_=2.3만 모두 기존 raw/known과 일치; 새 shortcode 없음; recent12 미확인; 기존 B·유료도달 불명·포맷소진도 미판정 유지; accounts.csv 마지막정면채굴일시만 갱신; contents.csv 미변경; 탭 종료·lease 반환; 시도 56→57 | 2026-08-10T22:33:34.0310630+09:00 로그인 read-only 재확인; 프로필 8게시물·팔로워 280·팔로우 0·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트/피부/영양제 정보 확인. 직접 /reels/ 5개 조회수 221·3.3만·294·316·2.3만 모두 기존 raw/known과 일치; 새 exact shortcode 없음. 프로필 링크 8개는 raw에 있고 exact-known mismatch 및 3 no-shortcode 상태 보존; account B·content raw-only·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; accounts.csv 대상 시각/메모 갱신; contents.csv 미변경; 탭 종료·lease 반환; 시도 57→58. | 2026-08-11T00:21:20.3703826+09:00 E1 로그인 read-only 재확인: 프로필 8게시물·팔로워 280·팔로우 0·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보·Threads 확인; 프로필 링크 8개는 기존 raw에 있고 exact-known mismatch 및 shortcode 없는 3개 상태 유지; 직접 /reels/ 5개 조회수 221·3.3만·294·316·2.3만 모두 기존 raw/known; recent12 미확인; 계정 B·콘텐츠 raw-only·유료도달 의심 불명·포맷소진도 미판정 유지; 새 shortcode 없음; 탭 종료·lease released; 시도 58→59. | 2026-08-11T01:05:16.2631605+09:00 E1 로그인 read-only 재확인: 프로필 8게시물·팔로워 280·팔로우 0·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보·Threads 확인; 프로필 링크 8개는 기존 raw에 있고 exact-known mismatch 및 shortcode 없는 3개 상태 유지; 직접 /reels/ 릴스 5개 조회수 221·3.3만·294·316·2.3만 모두 기존 raw/known; recent12 미확인; 계정 B·콘텐츠 raw-only·유료도달 의심 불명·포맷소진도 미판정 유지; 새 shortcode 없음; 탭 종료·lease released; 시도 59→60. | 2026-08-11T02:24:29.5255069+09:00 E1 로그인 read-only 재확인: 프로필 8게시물·팔로워 280·팔로우 0·InnerDew 이너듀·약사 누나×이너뷰티 대표 남동생·협찬/광고 비판·다이어트·피부·영양제 정보 확인; 프로필 그리드 로딩·현재 정적 링크 미노출, 기존 8개 링크·exact-known mismatch·shortcode 없는 3개 보존; 직접 /reels/ 5개 조회수 221·3.3만·294·316·2.3만 모두 기존 raw/known; recent12 미완료·계정 B·콘텐츠 raw-only·유료도달 의심 불명·포맷소진도 미판정; accounts.csv 갱신·contents/formats/topics 미변경; 새 shortcode·이미지 없음; 탭 종료·lease released; 시도 60→61."
"262","ysbonlove","국내 메디컬 인접 계정","273","2","완료","1","2026-08-06T19:12:30+09:00",""
"263","official_naproud","국내 메디컬 인접 계정","258","2","완료","1","2026-08-06T19:12:30+09:00",""
"264","papas.promise","국내 메디컬 인접 계정","240","2","완료","1","2026-08-06T19:12:30+09:00",""
"265","mokdong_samsung_top_im","국내 메디컬 인접 계정","219","2","완료","1","2026-08-06T19:12:30+09:00",""
