"순번","핸들","계정유형","팔로워수치","우선순위","상태","시도횟수","처리일시","보류사유"
"191","himchanhospital","국내 메디컬 인접 계정","2166","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"192","spa_official2","국내 메디컬 인접 계정","2156","3","보류","1","2026-08-06T03:00:31.574Z","로그인 벽 또는 비공개 프로필"
"193","komef_official","국내 메디컬 인접 계정","2050","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"194","eumc_in","국내 메디컬 인접 계정","1934","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"195","shesmedi_hospital","국내 메디컬 인접 계정","1899","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"196","daewonpharm","국내 메디컬 인접 계정","1854","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"197","cauhospital","국내 메디컬 인접 계정","1834","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"198","zeroderma_official","국내 메디컬 인접 계정","1825","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"199","presolar_official","국내 메디컬 인접 계정","1748","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"200","hubase_yakguk_official","국내 메디컬 인접 계정","1704","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"201","segyero_dental","국내 메디컬 인접 계정","1562","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"202","kyuh.ac.kr","국내 메디컬 인접 계정","1559","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"203","_eoyeomo_official","국내 메디컬 인접 계정","1558","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"204","nids_korea","국내 메디컬 인접 계정","1526","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"205","khmcpr","국내 메디컬 인접 계정","1504","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"206","rehart_official","국내 메디컬 인접 계정","1452","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"207","yakin_magazine","국내 메디컬 인접 계정","1430","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"208","dreamhosp","국내 메디컬 인접 계정","1388","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"209","mypill_inc","국내 메디컬 인접 계정","1367","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"210","pillgram_official","국내 메디컬 인접 계정","1364","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"211","wkuh_org","국내 메디컬 인접 계정","1305","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"212","hyemin.hospital","국내 메디컬 인접 계정","1240","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"213","cellromax_official","국내 메디컬 인접 계정","1218","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"214","yonseiwoori_hospital","국내 메디컬 인접 계정","1174","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"215","foretskin_official","국내 메디컬 인접 계정","1172","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"216","seoulmizhospital","국내 메디컬 인접 계정","1171","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"217","pyunhanga_official","국내 메디컬 인접 계정","1133","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"218","vippharm","국내 메디컬 인접 계정","1132","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"219","yakmanager_official","국내 메디컬 인접 계정","1043","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"220","jsjshospital","국내 메디컬 인접 계정","1034","3","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"221","knjbio.official","국내 메디컬 인접 계정","1008","2","보류","2","2026-08-07T01:19:19+09:00","재확인: 릴스 11건만 노출; 12번째 릴스·최근12 중앙값 미확인; 팔로워 1007·게시물 245 확인; 대표 릴스 DEyYbS3z1X7은 광고·판매형 기록 유지"
"222","korea_pharmacy","국내 메디컬 인접 계정","999","2","완료","1","2026-08-06T19:10:30+09:00",""
"223","mizmedi_hospital","국내 메디컬 인접 계정","953","2","완료","1","2026-08-06T19:12:30+09:00",""
"224","ivywellness_official","국내 메디컬 인접 계정","886","2","완료","1","2026-08-06T19:12:30+09:00",""
"225","idjmpharm","국내 메디컬 인접 계정","839","2","완료","1","2026-08-06T19:12:30+09:00",""
"226","3paranmoon","국내 메디컬 인접 계정","826","2","완료","1","2026-08-06T19:12:30+09:00",""
"227","thebareun_clinic","국내 메디컬 인접 계정","810","2","완료","1","2026-08-06T19:12:30+09:00",""
"228","seoulteamdoctor","국내 메디컬 인접 계정","809","2","완료","1","2026-08-06T19:12:30+09:00",""
"229","pharmfriends","국내 메디컬 인접 계정","778","2","완료","1","2026-08-06T19:12:30+09:00",""
"230","kangnam_humc","국내 메디컬 인접 계정","755","2","완료","1","2026-08-06T19:12:30+09:00",""
"231","zion_womens","국내 메디컬 인접 계정","742","2","완료","1","2026-08-06T19:12:30+09:00",""
"232","madisesang","국내 메디컬 인접 계정","731","2","완료","1","2026-08-06T19:12:30+09:00",""
"233","gwangju_bohun","국내 메디컬 인접 계정","687","2","완료","1","2026-08-06T19:12:30+09:00",""
"234","baro2dc","국내 메디컬 인접 계정","675","2","완료","1","2026-08-06T19:12:30+09:00",""
"235","do_u.know.hs","국내 메디컬 인접 계정","670","2","완료","1","2026-08-06T19:12:30+09:00",""
"236","prhanyang","국내 메디컬 인접 계정","668","2","완료","1","2026-08-06T19:12:30+09:00",""
"237","knjbio.academy","국내 메디컬 인접 계정","639","2","완료","1","2026-08-06T19:12:30+09:00",""
"238","glucom_official","국내 메디컬 인접 계정","629","2","완료","1","2026-08-06T19:12:30+09:00",""
"239","cmcsvincent","국내 메디컬 인접 계정","624","2","완료","1","2026-08-06T19:12:30+09:00",""
"240","yusung_pharmacy","국내 메디컬 인접 계정","614","2","완료","1","2026-08-06T19:12:30+09:00",""
"241","nutrii_official","국내 메디컬 인접 계정","611","2","완료","1","2026-08-06T19:12:30+09:00",""
"242","pharmplay_official","국내 메디컬 인접 계정","597","2","완료","1","2026-08-06T19:12:30+09:00",""
"243","seoulacehospital","국내 메디컬 인접 계정","563","2","완료","1","2026-08-06T19:12:30+09:00",""
"244","mango._.baby","국내 메디컬 인접 계정","561","2","완료","1","2026-08-06T19:12:30+09:00",""
"245","ayak_official","국내 메디컬 인접 계정","546","2","완료","1","2026-08-06T19:12:30+09:00",""
"246","nutripharma_2019","국내 메디컬 인접 계정","542","2","완료","1","2026-08-06T19:12:30+09:00",""
"247","veteranhospital","국내 메디컬 인접 계정","524","2","완료","1","2026-08-06T19:12:30+09:00",""
"248","doremi.pharmacy.official","국내 메디컬 인접 계정","523","2","완료","1","2026-08-06T19:12:30+09:00",""
"249","medikingdom_pharmacy","국내 메디컬 인접 계정","506","2","완료","1","2026-08-06T19:12:30+09:00",""
"250","lemonpharmacy38","국내 메디컬 인접 계정","501","2","보류","1","2026-08-06T19:25:31+09:00","릴스 5개만 노출: 최근12·12번째 릴스 미확인; 대표 릴스 DbrwN6VzYbq 는 조회수 58·좋아요 3·댓글 0 기록"
"251","sam_hospital","국내 메디컬 인접 계정","452","2","완료","1","2026-08-06T19:12:30+09:00",""
"252","dana_pharmacy_","국내 메디컬 인접 계정","447","2","완료","1","2026-08-06T19:12:30+09:00",""
"253","cnchospital","국내 메디컬 인접 계정","444","2","완료","1","2026-08-06T19:12:30+09:00",""
"254","friendly_pharmabros_official","국내 메디컬 인접 계정","432","2","완료","1","2026-08-06T19:12:30+09:00",""
"255","amc_seoul_health","국내 메디컬 인접 계정","399","2","완료","1","2026-08-06T19:12:30+09:00",""
"256","hanwhapharm_official","국내 메디컬 인접 계정","397","2","완료","1","2026-08-06T19:12:30+09:00",""
"257","blessing.pharmacy","국내 메디컬 인접 계정","369","2","완료","1","2026-08-06T19:12:30+09:00",""
"258","urimedi1","국내 메디컬 인접 계정","340","2","완료","1","2026-08-06T19:12:30+09:00",""
"259","inbodypharm","국내 메디컬 인접 계정","298","2","완료","1","2026-08-06T19:12:30+09:00",""
"260","donga_onnuri","국내 메디컬 인접 계정","291","2","완료","1","2026-08-06T19:12:30+09:00",""
"261","innerdew.official","국내 메디컬 인접 계정","280","2","보류","2","2026-08-07T01:31:50+09:00","재확인: 릴스 5개만 노출; 최근12·12번째 릴스 미확인; 팔로워 280·게시물 8 확인; 대표 DZpAtZZz52W 조회수 3.3만·게시일 2026-06-16 기록"
"262","ysbonlove","국내 메디컬 인접 계정","273","2","완료","1","2026-08-06T19:12:30+09:00",""
"263","official_naproud","국내 메디컬 인접 계정","258","2","완료","1","2026-08-06T19:12:30+09:00",""
"264","papas.promise","국내 메디컬 인접 계정","240","2","완료","1","2026-08-06T19:12:30+09:00",""
"265","mokdong_samsung_top_im","국내 메디컬 인접 계정","219","2","완료","1","2026-08-06T19:12:30+09:00",""
"266","pharmacyinpalm_official","국내 메디컬 인접 계정","187","2","보류","2","2026-08-07T01:35:37+09:00","재확인: 프로필 릴스 탭 미노출·알려진 릴스 1건만 확인; 팔로워 188·게시물 10; Ce2MIsmvzVC 조회수 98·좋아요 28·댓글 0·게시일 2022-06-16; 최근12 미확인"
"267","mbb.official__","국내 메디컬 인접 계정","145","2","완료","1","2026-08-06T19:12:30+09:00",""
"268","sspharm_apgujeong","국내 메디컬 인접 계정","142","2","보류","2","2026-08-07T01:39:36+09:00","공개 프로필에 게시물 2개와 리포스트·태그됨 탭만 노출되고 reels 탭이 없어 최근12 전체와 조회수를 확인하지 못함; 기존 shortcode DYepFwZkmUo의 게시일 2026-05-18·좋아요 11·댓글 0만 확인"
"269","jsr032_","국내 메디컬 인접 계정","141","2","완료","1","2026-08-06T19:12:30+09:00",""
"270","swmedical_official","국내 메디컬 인접 계정","135","2","완료","1","2026-08-06T19:12:30+09:00",""
"271","urispine","국내 메디컬 인접 계정","132","2","완료","1","2026-08-06T19:12:30+09:00",""
"272","leehwanho_ent","국내 메디컬 인접 계정","115","2","보류","2","2026-08-07T01:47:45+09:00","공개 프로필에서 게시물 링크 8개는 노출됐지만 reels 탭이 없어 최근12 전체와 조회수를 확인하지 못함; 기존 shortcode DY34i-1RY1y의 게시일 2026-05-28·좋아요 2·진료 일정 캡션만 확인"
"273","wiltse_suwon","국내 메디컬 인접 계정","83","2","완료","1","2026-08-06T19:12:30+09:00",""
"274","wellness_gn","국내 메디컬 인접 계정","68","2","완료","1","2026-08-06T19:12:30+09:00",""
"275","seokyoung.park1223","국내 메디컬 인접 계정","60","2","완료","1","2026-08-06T19:12:30+09:00",""
"276","bpa_antidrug","국내 메디컬 인접 계정","61","2","보류","2","2026-08-07T01:50:56+09:00","공개 프로필에서 게시물 링크 6개는 노출됐지만 reels 탭이 없어 최근12 전체와 조회수를 확인하지 못함; 기존 shortcode DbU1KBgE1UK의 게시일 2026-07-28·좋아요 15·댓글 0만 확인"
"277","36.5_pharm","국내 메디컬 인접 계정","48","2","완료","1","2026-08-06T19:12:30+09:00",""
"278","bestson_suwon","국내 메디컬 인접 계정","43","2","완료","1","2026-08-06T19:12:30+09:00",""
"279","peurajo","국내 메디컬 인접 계정","27","2","완료","1","2026-08-06T19:12:30+09:00",""
"280","k_phf.official","국내 메디컬 인접 계정","9","2","완료","1","2026-08-06T19:12:30+09:00",""
"281","korea2nt_official","국내 메디컬 인접 계정","8","2","보류","2","2026-08-07T01:54:58+09:00","공개 프로필에서 게시물 1개와 태그됨 탭만 노출되고 reels 탭이 없어 최근12 전체와 조회수를 확인하지 못함; 기존 shortcode DZMoBO0D-Xx의 게시일 2026-06-05·좋아요 5·댓글 0만 확인"
"282","philsmypharmacist","해외 약사 인플루언서","1597000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"283","wellness.pharm","해외 약사 인플루언서","346000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"284","beautybynori_","해외 약사 인플루언서","196000","4","완료","1","2026-08-06T03:20:43.706Z",""
"285","eva.pharma","해외 메디컬 인접 계정","116000","3","완료","1","2026-08-06T19:12:30+09:00",""
"286","pharmfluency","해외 메디컬 인접 계정","41000","3","완료","1","2026-08-06T19:12:30+09:00",""
"287","dralishareed","해외 약사 인플루언서","27000","4","완료","1","2026-08-06T03:22:06.748Z",""
"288","ipsforg","해외 메디컬 인접 계정","26000","3","완료","1","2026-08-06T19:12:30+09:00",""
"289","thefulfilledpharmacist","해외 약사 인플루언서","25000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"290","ashpofficial","해외 메디컬 인접 계정","16000","3","완료","1","2026-08-06T19:12:30+09:00",""
"291","healthwellnesspharmacist1","해외 약사 인플루언서","15000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"292","melsmedicines","해외 약사 인플루언서","14000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"293","nathan.wu","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"294","thedoseclub","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"295","unitysg","해외 약사 인플루언서","8884","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"296","lawpharm","해외 약사 인플루언서","7428","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"297","efficahealth","해외 메디컬 인접 계정","7374","3","완료","1","2026-08-06T19:12:30+09:00",""
"298","monashpharm","해외 메디컬 인접 계정","5857","3","완료","1","2026-08-06T19:12:30+09:00",""
"299","yaksawiki","해외 약사 인플루언서","5515","4","완료","1","2026-08-06T03:28:00.739Z",""
"300","tamuhealth","해외 메디컬 인접 계정","5502","3","완료","1","2026-08-06T19:12:30+09:00",""
"301","accp","해외 메디컬 인접 계정","5394","3","완료","1","2026-08-06T19:12:30+09:00",""
"302","uncpharmacy","해외 메디컬 인접 계정","5391","3","완료","1","2026-08-06T19:12:30+09:00",""
"303","um_radyfhs","해외 메디컬 인접 계정","5146","3","완료","1","2026-08-06T19:12:30+09:00",""
"304","fmhs_uoa","해외 메디컬 인접 계정","3781","3","완료","1","2026-08-06T19:12:30+09:00",""
"305","uwmadisonpharmacy","해외 메디컬 인접 계정","3529","3","완료","1","2026-08-06T19:12:30+09:00",""
"306","cph_qu","해외 메디컬 인접 계정","3257","3","완료","1","2026-08-06T19:12:30+09:00",""
"307","duquesnepharm","해외 메디컬 인접 계정","3151","3","완료","1","2026-08-06T19:12:30+09:00",""
"308","wellness.pharmacy.rx","해외 약사 인플루언서","3065","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"309","stg_wellness","해외 약사 인플루언서","2886","4","완료","1","2026-08-06T03:29:26.328Z",""
"310","leidenmedicine","해외 메디컬 인접 계정","2364","3","완료","1","2026-08-06T19:12:30+09:00",""
"311","healthcaredistrict","해외 메디컬 인접 계정","2000","3","완료","1","2026-08-06T19:12:30+09:00",""
"312","larkinuniversity","해외 메디컬 인접 계정","1886","3","완료","1","2026-08-06T19:12:30+09:00",""
"313","unm_pharmacy","해외 메디컬 인접 계정","1753","3","완료","1","2026-08-06T19:12:30+09:00",""
"314","dakota_rx","해외 메디컬 인접 계정","1664","3","완료","1","2026-08-06T19:12:30+09:00",""
"315","pharmacyatqub","해외 메디컬 인접 계정","1662","3","완료","1","2026-08-06T19:12:30+09:00",""
"316","masaryk_pharmacy","해외 메디컬 인접 계정","1613","3","완료","1","2026-08-06T19:12:30+09:00",""
"317","rfupharmacy","해외 메디컬 인접 계정","1593","3","완료","1","2026-08-06T19:12:30+09:00",""
"318","uclsopsu","해외 메디컬 인접 계정","1455","3","완료","1","2026-08-06T19:12:30+09:00",""
"319","uod_college_of_pharmacy","해외 메디컬 인접 계정","1393","3","완료","1","2026-08-06T19:12:30+09:00",""
"320","ucsfpharmacy","해외 메디컬 인접 계정","1163","3","완료","1","2026-08-06T19:12:30+09:00",""
"321","college.of.pharmacy.aau","해외 메디컬 인접 계정","1054","3","완료","1","2026-08-06T19:12:30+09:00",""
"322","ucpharmacy","해외 메디컬 인접 계정","919","3","완료","1","2026-08-06T19:12:30+09:00",""
"323","taylorssop","해외 메디컬 인접 계정","825","3","완료","1","2026-08-06T19:12:30+09:00",""
"324","innovationcompounding","해외 메디컬 인접 계정","804","3","완료","1","2026-08-06T19:12:30+09:00",""
"325","_college_of_pharmacy_","해외 메디컬 인접 계정","711","3","완료","1","2026-08-06T19:12:30+09:00",""
"326","gawande_college_of_pharmacy","해외 메디컬 인접 계정","689","3","완료","1","2026-08-06T19:12:30+09:00",""
"327","mbku_pharmadmissions","해외 메디컬 인접 계정","678","3","완료","1","2026-08-06T19:12:30+09:00",""
"328","unc_snpha","해외 메디컬 인접 계정","609","3","완료","1","2026-08-06T19:12:30+09:00",""
"329","mirandalouisechan","해외 약사 인플루언서","454","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"330","ceimpactrx","해외 메디컬 인접 계정","407","3","완료","1","2026-08-06T19:12:30+09:00",""
"331","uwcschoolofpharmacy","해외 메디컬 인접 계정","366","3","완료","1","2026-08-06T19:12:30+09:00",""
"332","tucapharmacy","해외 메디컬 인접 계정","344","3","완료","1","2026-08-06T19:12:30+09:00",""
"333","monadnockcommunityhospital","해외 메디컬 인접 계정","317","3","완료","1","2026-08-06T19:12:30+09:00",""
"334","broadwater.pharmacy","해외 메디컬 인접 계정","281","3","완료","1","2026-08-06T19:12:30+09:00",""
"335","mgm_pharmacy","해외 메디컬 인접 계정","166","3","완료","1","2026-08-06T19:12:30+09:00",""
"336","wellness_pharmacist_","해외 약사 인플루언서","157","4","완료","1","2026-08-06T03:30:39.572Z",""
"337","livunipharmacy","해외 메디컬 인접 계정","140","3","완료","1","2026-08-06T19:12:30+09:00",""
"338","lbscp0239","해외 메디컬 인접 계정","129","3","완료","1","2026-08-06T19:12:30+09:00",""
"339","pharmacist.jen","해외 약사 인플루언서","78","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"340","doseoframan","해외 약사 인플루언서","57","4","완료","1","2026-08-06T03:31:11.523Z",""
"341","thefitpharmacist","해외 약사 인플루언서","15","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"342","yu._.yak","국내 약사 인플루언서","13000","2","완료","1","2026-08-07T05:45:00+09:00","프로필·최근12 조회수 12건 확인; 대표 게시물 조회수 미노출 콘텐츠는 판정불가로 기록"
"343","tony71004","국내 약사 인플루언서","5002","2","보류","2","2026-08-07T06:18:44+09:00","재확인: 공개 reels 6개만 노출; 조회수 5건(5579·1535·1840·1540·1519)과 1건 미노출 확인; recent12 전체·중앙값·최고조회수는 다음 배치"
"344","jjing_yaksa","국내 약사 인플루언서","1119","2","보류","2","2026-08-07T06:23:15+09:00","재확인: 공개 reels 3개만 노출; 조회수 1180·1969·845 확인; recent12 전체·중앙값·최고조회수는 다음 배치"
"345","anyaksa3","국내 약사 인플루언서","332","2","보류","2","2026-08-07T06:26:04+09:00","재확인: 게시물·태그됨 탭만 노출되고 reels 탭 없음; recent12·조회수는 확인하지 못함"
"346","molti_yaksatoon","국내 약사 인플루언서","40","2","보류","2","2026-08-07T06:29:26+09:00","재확인: 게시물·태그됨 탭만 노출되고 reels 탭 없음; recent12·조회수는 확인하지 못함"
"347","cheoeum_yaksa__toon","국내 약사 인플루언서","0","3","보류","2","2026-08-07T06:43:16+09:00","프로필·게시물 1개 직접 확인; /reels/ 요청이 프로필로 리디렉션되고 릴스 탭 미노출. 최근12 조회수 근거 부족으로 보류"
